ID,Source,Duration in Minutes,Start Time,End Time,Amount,Kiosk ID,App Zone ID,App Zone Group,Payment Method,Location Group,Last Updated
84708361,Parking Meters,467,7/30/2021 14:12,7/30/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:32
84708362,Parking Meters,441,7/30/2021 14:38,7/30/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:32
84708363,Parking Meters,440,7/30/2021 14:39,7/30/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:32
84708364,Parking Meters,432,7/30/2021 14:47,7/30/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:32
84708365,Parking Meters,428,7/30/2021 14:51,7/30/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:32
84708366,Parking Meters,421,7/30/2021 14:58,7/30/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:32
84708504,Parking Meters,60,7/30/2021 16:56,7/30/2021 17:56,2.25,61001631,,,CARD,Rainey,5/4/2023 21:32
84708505,Parking Meters,135,7/30/2021 16:55,7/30/2021 19:10,4.75,26002632,,,CARD,Mueller,5/4/2023 21:32
84708506,Parking Meters,195,7/30/2021 16:56,7/30/2021 20:10,5.5,24002429,,,CARD,East Austin,5/4/2023 21:32
84708508,Parking Meters,135,7/30/2021 16:54,7/30/2021 19:09,4.75,61001630,,,CARD,Rainey,5/4/2023 21:32
84710178,Parking Meters,60,7/30/2021 18:32,7/30/2021 19:32,2.25,71002019,,,CARD,Toomey,5/4/2023 21:32
84710179,Parking Meters,60,7/30/2021 18:32,7/30/2021 19:32,2.25,26002606,,,CARD,Mueller,5/4/2023 21:32
84710180,Parking Meters,90,7/30/2021 18:32,7/30/2021 20:02,3.25,24002494,,,CARD,East Austin,5/4/2023 21:32
84710181,Parking Meters,216.75,7/30/2021 18:30,7/30/2021 22:07,8.7,10000526,,,COINS,Core,5/4/2023 21:32
84710182,Parking Meters,60,7/30/2021 18:32,7/30/2021 19:32,2.25,24002453,,,CARD,East Austin,5/4/2023 21:32
84710184,Parking Meters,120,7/30/2021 18:32,7/30/2021 20:32,4.25,71002018,,,CARD,Toomey,5/4/2023 21:32
84710185,Parking Meters,150,7/30/2021 18:31,7/30/2021 21:01,5.5,71002017,,,CARD,Toomey,5/4/2023 21:32
84710186,Parking Meters,60,7/30/2021 18:31,7/30/2021 19:31,2.25,10000717,,,CARD,Core,5/4/2023 21:32
84710189,Parking Meters,60,7/30/2021 18:33,7/30/2021 19:33,2.25,10000134,,,CARD,Core,5/4/2023 21:32
84710195,Parking Meters,270,7/30/2021 18:32,7/30/2021 23:02,12.5,10000635,,,CARD,Core,5/4/2023 21:32
84710196,Parking Meters,195,7/30/2021 18:33,7/30/2021 21:48,7.75,10001047,,,CARD,Core,5/4/2023 21:32
84710199,Parking Meters,180,7/30/2021 18:33,7/30/2021 21:33,7.25,10000402,,,CARD,Core,5/4/2023 21:32
84710200,Parking Meters,60,7/30/2021 18:33,7/30/2021 19:33,2.25,71002013,,,CARD,Toomey,5/4/2023 21:32
84710201,Parking Meters,75,7/30/2021 18:33,7/30/2021 19:48,2.75,10001041,,,CARD,Core,5/4/2023 21:32
84710202,Parking Meters,165,7/30/2021 18:33,7/30/2021 21:18,6.25,10001215,,,CARD,Core,5/4/2023 21:32
84710219,Parking Meters,120,7/30/2021 18:34,7/30/2021 20:34,4.25,26002623,,,CARD,Mueller,5/4/2023 21:32
84710220,Parking Meters,60,7/30/2021 18:34,7/30/2021 19:34,2.25,10001035,,,CARD,Core,5/4/2023 21:32
84710222,Parking Meters,105,7/30/2021 18:34,7/30/2021 20:19,3.75,61001630,,,CARD,Rainey,5/4/2023 21:32
84710615,Parking Meters,150,7/30/2021 18:56,7/30/2021 21:26,5.5,10000213,,,CARD,Core,5/4/2023 21:32
84713043,Parking Meters,140.35,7/30/2021 21:38,7/30/2021 23:58,5.01,10000515,,,CARD,Core,5/4/2023 21:32
84713046,Parking Meters,60,7/30/2021 21:39,7/30/2021 22:39,2.25,10000502,,,CARD,Core,5/4/2023 21:32
84713047,Parking Meters,138.06667,7/30/2021 21:40,7/30/2021 23:58,4.9,10001215,,,CARD,Core,5/4/2023 21:32
84713048,Parking Meters,105,7/30/2021 21:41,7/30/2021 23:26,3.75,24002457,,,CARD,East Austin,5/4/2023 21:32
84713050,Parking Meters,60,7/30/2021 21:40,7/30/2021 22:40,2.25,10000131,,,CARD,Core,5/4/2023 21:32
84713122,Parking Meters,131.48334,7/30/2021 21:47,7/30/2021 23:58,4.63,26002623,,,CARD,Mueller,5/4/2023 21:32
84713123,Parking Meters,120,7/30/2021 21:46,7/30/2021 23:46,4,10000316,,,COINS,Core,5/4/2023 21:32
84713126,Parking Meters,60,7/30/2021 21:48,7/30/2021 22:48,2.25,10000133,,,CARD,Core,5/4/2023 21:32
84713127,Parking Meters,132.2,7/30/2021 21:46,7/30/2021 23:58,4.65,24002408,,,CARD,East Austin,5/4/2023 21:32
84713128,Parking Meters,105,7/30/2021 21:47,7/30/2021 23:32,3.75,24002475,,,CARD,East Austin,5/4/2023 21:32
84713129,Parking Meters,130.13333,7/30/2021 21:48,7/30/2021 23:58,4.58,61001601,,,CARD,Rainey,5/4/2023 21:32
84713130,Parking Meters,130.35,7/30/2021 21:48,7/30/2021 23:58,4.59,24002440,,,CARD,East Austin,5/4/2023 21:32
84713131,Parking Meters,120,7/30/2021 21:48,7/30/2021 23:48,4.25,10000409,,,CARD,Core,5/4/2023 21:32
84713132,Parking Meters,130.35,7/30/2021 21:48,7/30/2021 23:59,4.59,10000322,,,CARD,Core,5/4/2023 21:32
84713134,Parking Meters,60,7/30/2021 21:49,7/30/2021 22:49,2.25,10001007,,,CARD,Core,5/4/2023 21:32
84713135,Parking Meters,130.2,7/30/2021 21:48,7/30/2021 23:58,4.59,24002410,,,CARD,East Austin,5/4/2023 21:32
84713136,Parking Meters,129.8,7/30/2021 21:49,7/30/2021 23:58,4.57,26002623,,,CARD,Mueller,5/4/2023 21:32
84713137,Parking Meters,130.36667,7/30/2021 21:48,7/30/2021 23:58,4.59,10000629,,,CARD,Core,5/4/2023 21:32
84713279,Parking Meters,117.083336,7/30/2021 22:01,7/30/2021 23:58,4.15,10001017,,,CARD,Core,5/4/2023 21:32
84713280,Parking Meters,116.86667,7/30/2021 22:02,7/30/2021 23:58,4.14,24002444,,,CARD,East Austin,5/4/2023 21:32
84713283,Parking Meters,60,7/30/2021 22:02,7/30/2021 23:02,2.25,61001626,,,CARD,Rainey,5/4/2023 21:32
84713284,Parking Meters,115.61667,7/30/2021 22:03,7/30/2021 23:58,4.1,10000122,,,CARD,Core,5/4/2023 21:32
84714662,Parking Meters,320.05,7/31/2021 7:54,7/31/2021 13:15,15.5,20000924,,,CARD,Non-Core,5/4/2023 21:32
84714664,Parking Meters,418.9,7/31/2021 7:55,7/31/2021 14:54,10,10000329,,,COINS,Core,5/4/2023 21:32
84714740,Parking Meters,60,7/31/2021 8:06,7/31/2021 9:06,2.25,35001552,,,CARD,West Campus,5/4/2023 21:32
84714741,Parking Meters,150,7/31/2021 8:05,7/31/2021 10:35,5.5,35002501,,,CARD,West Campus,5/4/2023 21:32
84714742,Parking Meters,255,7/31/2021 8:04,7/31/2021 12:19,11.5,10000844,,,CARD,Core,5/4/2023 21:32
84714743,Parking Meters,60,7/31/2021 8:05,7/31/2021 9:05,2.25,35001566,,,CARD,West Campus,5/4/2023 21:32
84714744,Parking Meters,90,7/31/2021 8:05,7/31/2021 9:35,3.25,35001512,,,CARD,West Campus,5/4/2023 21:32
84715516,Parking Meters,60,7/31/2021 9:27,7/31/2021 10:27,2.25,35002528,,,CARD,West Campus,5/4/2023 21:32
84715518,Parking Meters,82.5,7/31/2021 9:26,7/31/2021 10:48,2.75,24002460,,,COINS,East Austin,5/4/2023 21:32
84715522,Parking Meters,227.93333,7/31/2021 9:27,7/31/2021 13:15,4.75,10001004,,,CARD,Core,5/4/2023 21:32
84715525,Parking Meters,37.5,7/31/2021 9:28,7/31/2021 10:06,1.25,20001426,,,COINS,Non-Core,5/4/2023 21:32
84715530,Parking Meters,61.5,7/31/2021 9:26,7/31/2021 10:27,2.05,35002521,,,COINS,West Campus,5/4/2023 21:32
84715531,Parking Meters,212.81667,7/31/2021 9:27,7/31/2021 13:00,4.25,10001207,,,CARD,Core,5/4/2023 21:32
84715532,Parking Meters,210,7/31/2021 9:27,7/31/2021 12:57,8.5,20001123,,,CARD,Non-Core,5/4/2023 21:32
84715533,Parking Meters,135,7/31/2021 9:29,7/31/2021 11:44,4.75,35002517,,,CARD,West Campus,5/4/2023 21:32
84715534,Parking Meters,241.91667,7/31/2021 9:28,7/31/2021 13:30,5.5,10000619,,,CARD,Core,5/4/2023 21:32
84715537,Parking Meters,151.08333,7/31/2021 9:28,7/31/2021 12:00,2.25,10000810,,,CARD,Core,5/4/2023 21:32
84715539,Parking Meters,150,7/31/2021 9:28,7/31/2021 11:58,5.5,20000904,,,CARD,Non-Core,5/4/2023 21:32
84715543,Parking Meters,60,7/31/2021 9:30,7/31/2021 10:30,2.25,10000813,,,CARD,Core,5/4/2023 21:32
84715545,Parking Meters,60,7/31/2021 9:28,7/31/2021 10:28,2.25,35001546,,,CARD,West Campus,5/4/2023 21:32
84715551,Parking Meters,149.7,7/31/2021 9:30,7/31/2021 12:00,2.25,10000114,,,CARD,Core,5/4/2023 21:32
84715598,Parking Meters,175.98334,7/31/2021 9:34,7/31/2021 12:30,3.25,10000117,,,CARD,Core,5/4/2023 21:32
84715600,Parking Meters,85.78333,7/31/2021 9:34,7/31/2021 11:00,2.25,26002633,,,CARD,Mueller,5/4/2023 21:32
84715601,Parking Meters,85.816666,7/31/2021 9:34,7/31/2021 11:00,2.25,26002628,,,CARD,Mueller,5/4/2023 21:32
84715780,Parking Meters,195,7/31/2021 9:44,7/31/2021 12:59,7.75,10000622,,,CARD,Core,5/4/2023 21:32
84716392,Parking Meters,75,7/31/2021 10:14,7/31/2021 11:29,2.75,71002016,,,CARD,Toomey,5/4/2023 21:32
84717128,Parking Meters,695,7/31/2021 10:24,7/31/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:32
84717129,Parking Meters,692,7/31/2021 10:27,7/31/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:32
84719386,Parking Meters,180,7/31/2021 12:20,7/31/2021 15:20,7.25,10000132,,,CARD,Core,5/4/2023 21:32
84719388,Parking Meters,106.5,7/31/2021 12:18,7/31/2021 14:05,3.55,20001743,,,COINS,Non-Core,5/4/2023 21:32
84719389,Parking Meters,405,7/31/2021 12:19,7/31/2021 19:04,22.5,10001035,,,CARD,Core,5/4/2023 21:32
84720207,Parking Meters,150,7/31/2021 12:54,7/31/2021 15:24,5.5,20001411,,,CARD,Non-Core,5/4/2023 21:32
84720208,Parking Meters,605,7/31/2021 11:54,7/31/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:32
84720209,Parking Meters,601,7/31/2021 11:58,7/31/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:32
84720210,Parking Meters,594,7/31/2021 12:06,7/31/2021 22:00,10,81002109,,,CARD,Walter,5/4/2023 21:32
84720295,Parking Meters,60,7/31/2021 12:57,7/31/2021 13:57,2.25,35002536,,,CARD,West Campus,5/4/2023 21:32
84720296,Parking Meters,60,7/31/2021 12:56,7/31/2021 13:56,2.25,20000925,,,CARD,Non-Core,5/4/2023 21:32
84720298,Parking Meters,60,7/31/2021 12:58,7/31/2021 13:58,2.25,10000306,,,CARD,Core,5/4/2023 21:32
84720299,Parking Meters,120,7/31/2021 12:57,7/31/2021 14:57,4.25,26002623,,,CARD,Mueller,5/4/2023 21:32
84720300,Parking Meters,195,7/31/2021 12:57,7/31/2021 16:12,7.75,10000120,,,CARD,Core,5/4/2023 21:32
84720302,Parking Meters,150,7/31/2021 12:57,7/31/2021 15:27,5.5,10000881,,,CARD,Core,5/4/2023 21:32
84720303,Parking Meters,105,7/31/2021 12:57,7/31/2021 14:42,3.75,20001401,,,CARD,Non-Core,5/4/2023 21:32
84720306,Parking Meters,135,7/31/2021 12:56,7/31/2021 15:11,4.75,10001036,,,CARD,Core,5/4/2023 21:32
84720307,Parking Meters,270,7/31/2021 12:58,7/31/2021 17:28,12.5,10000401,,,CARD,Core,5/4/2023 21:32
84720309,Parking Meters,60,7/31/2021 12:58,7/31/2021 13:58,2.25,10000326,,,CARD,Core,5/4/2023 21:32
84720311,Parking Meters,75,7/31/2021 12:57,7/31/2021 14:12,2.75,35001558,,,CARD,West Campus,5/4/2023 21:32
84720312,Parking Meters,150,7/31/2021 12:57,7/31/2021 15:27,5.5,10001207,,,CARD,Core,5/4/2023 21:32
84720314,Parking Meters,60,7/31/2021 12:58,7/31/2021 13:58,2.25,10001204,,,CARD,Core,5/4/2023 21:32
84720388,Parking Meters,150,7/31/2021 12:59,7/31/2021 15:29,5.5,24002433,,,CARD,East Austin,5/4/2023 21:32
84720389,Parking Meters,120,7/31/2021 13:00,7/31/2021 15:00,4.25,35002502,,,CARD,West Campus,5/4/2023 21:32
84720390,Parking Meters,120,7/31/2021 13:00,7/31/2021 15:00,4,91001901,,,CARD,MACC Lot,5/4/2023 21:32
84720849,Parking Meters,60,7/31/2021 13:18,7/31/2021 14:18,2,10000652,,,COINS,Core,5/4/2023 21:32
84720941,Parking Meters,240,7/31/2021 13:22,7/31/2021 17:19,6.5,10001207,,,CARD,Core,5/4/2023 21:32
84720945,Parking Meters,105,7/31/2021 13:22,7/31/2021 15:07,3.5,10000505,,,COINS,Core,5/4/2023 21:32
84720947,Parking Meters,60,7/31/2021 13:23,7/31/2021 14:23,2.25,35001549,,,CARD,West Campus,5/4/2023 21:32
84721031,Parking Meters,150,7/31/2021 13:27,7/31/2021 15:57,5.5,10000230,,,CARD,Core,5/4/2023 21:32
84722631,Parking Meters,90,7/31/2021 14:37,7/31/2021 16:07,3.25,10001001,,,CARD,Core,5/4/2023 21:32
84722633,Parking Meters,60,7/31/2021 14:37,7/31/2021 15:37,2.25,10000420,,,CARD,Core,5/4/2023 21:32
84722634,Parking Meters,165,7/31/2021 14:37,7/31/2021 17:22,6.25,10001021,,,CARD,Core,5/4/2023 21:32
84722635,Parking Meters,60,7/31/2021 14:38,7/31/2021 15:38,2.25,24002423,,,CARD,East Austin,5/4/2023 21:32
84722640,Parking Meters,60,7/31/2021 14:39,7/31/2021 15:39,2.25,26002607,,,CARD,Mueller,5/4/2023 21:32
84722642,Parking Meters,60,7/31/2021 14:39,7/31/2021 15:39,2.25,10000211,,,CARD,Core,5/4/2023 21:32
84722643,Parking Meters,105,7/31/2021 14:38,7/31/2021 16:23,3.75,35001527,,,CARD,West Campus,5/4/2023 21:32
84722650,Parking Meters,60,7/31/2021 14:38,7/31/2021 15:38,2.25,35002515,,,CARD,West Campus,5/4/2023 21:32
84722654,Parking Meters,70.5,7/31/2021 14:37,7/31/2021 15:47,2.35,10000225,,,COINS,Core,5/4/2023 21:32
84722656,Parking Meters,135,7/31/2021 14:38,7/31/2021 16:53,4.75,10001207,,,CARD,Core,5/4/2023 21:32
84724814,Parking Meters,98.9,7/31/2021 16:21,7/31/2021 17:59,3.54,35001542,,,CARD,West Campus,5/4/2023 21:32
84724816,Parking Meters,165,7/31/2021 16:21,7/31/2021 19:06,6.25,10000302,,,CARD,Core,5/4/2023 21:32
84726647,Parking Meters,60,7/31/2021 17:48,7/31/2021 18:48,2.25,10000629,,,CARD,Core,5/4/2023 21:32
84727092,Parking Meters,165,7/31/2021 18:14,7/31/2021 20:59,6.25,10000526,,,CARD,Core,5/4/2023 21:32
84727093,Parking Meters,120,7/31/2021 18:15,7/31/2021 20:15,4.25,24002435,,,CARD,East Austin,5/4/2023 21:32
84727099,Parking Meters,60,7/31/2021 18:15,7/31/2021 19:15,2.25,10000514,,,CARD,Core,5/4/2023 21:32
84727100,Parking Meters,225,7/31/2021 18:15,7/31/2021 22:00,9.5,10000406,,,CARD,Core,5/4/2023 21:32
84727102,Parking Meters,344.76666,7/31/2021 18:14,7/31/2021 23:58,17.73,10000620,,,CARD,Core,5/4/2023 21:32
84727103,Parking Meters,52.5,7/31/2021 18:17,7/31/2021 19:09,1.75,71002007,,,COINS,Toomey,5/4/2023 21:32
84727104,Parking Meters,105,7/31/2021 18:16,7/31/2021 20:01,3.75,26002603,,,CARD,Mueller,5/4/2023 21:32
84727105,Parking Meters,255,7/31/2021 18:16,7/31/2021 22:31,11.5,10000659,,,CARD,Core,5/4/2023 21:32
84727106,Parking Meters,342.68332,7/31/2021 18:16,7/31/2021 23:58,17.55,10000330,,,CARD,Core,5/4/2023 21:32
84727107,Parking Meters,75,7/31/2021 18:16,7/31/2021 19:31,2.75,10001045,,,CARD,Core,5/4/2023 21:32
84727112,Parking Meters,135,7/31/2021 18:17,7/31/2021 20:32,4.75,24002453,,,CARD,East Austin,5/4/2023 21:32
84727113,Parking Meters,195,7/31/2021 18:16,7/31/2021 21:31,7.75,10001001,,,CARD,Core,5/4/2023 21:32
84727114,Parking Meters,60,7/31/2021 18:16,7/31/2021 19:16,2.25,10001039,,,CARD,Core,5/4/2023 21:32
84727116,Parking Meters,150,7/31/2021 18:16,7/31/2021 20:46,5.5,10000726,,,CARD,Core,5/4/2023 21:32
84727117,Parking Meters,90,7/31/2021 18:17,7/31/2021 19:47,3.25,26002625,,,CARD,Mueller,5/4/2023 21:32
84727118,Parking Meters,165,7/31/2021 18:17,7/31/2021 21:02,6.25,10000438,,,CARD,Core,5/4/2023 21:32
84727119,Parking Meters,90,7/31/2021 18:17,7/31/2021 19:47,3.25,71002014,,,CARD,Toomey,5/4/2023 21:32
84727120,Parking Meters,60,7/31/2021 18:17,7/31/2021 19:17,2.25,10001226,,,CARD,Core,5/4/2023 21:32
84727149,Parking Meters,60,7/31/2021 18:18,7/31/2021 19:18,2.25,10000516,,,CARD,Core,5/4/2023 21:32
84727153,Parking Meters,60,7/31/2021 18:18,7/31/2021 19:18,2.25,10000526,,,CARD,Core,5/4/2023 21:32
84727816,Parking Meters,90,7/31/2021 18:57,7/31/2021 20:27,3.25,10001227,,,CARD,Core,5/4/2023 21:32
84727817,Parking Meters,90,7/31/2021 18:56,7/31/2021 20:26,3.25,26002601,,,CARD,Mueller,5/4/2023 21:32
84727934,Parking Meters,120,7/31/2021 19:03,7/31/2021 21:03,4.25,24002465,,,CARD,East Austin,5/4/2023 21:32
84727936,Parking Meters,120,7/31/2021 19:03,7/31/2021 21:03,4.25,10000662,,,CARD,Core,5/4/2023 21:32
84727937,Parking Meters,295.9,7/31/2021 19:03,7/31/2021 23:58,14.4,10000117,,,CARD,Core,5/4/2023 21:32
84727939,Parking Meters,296.71667,7/31/2021 19:02,7/31/2021 23:58,14.47,10000118,,,CARD,Core,5/4/2023 21:32
84727940,Parking Meters,180,7/31/2021 19:03,7/31/2021 22:03,7.25,10001217,,,CARD,Core,5/4/2023 21:32
84727942,Parking Meters,135,7/31/2021 19:03,7/31/2021 21:18,4.75,10001034,,,CARD,Core,5/4/2023 21:32
84727943,Parking Meters,195,7/31/2021 19:02,7/31/2021 22:17,7.75,10000626,,,CARD,Core,5/4/2023 21:32
84727944,Parking Meters,60,7/31/2021 19:03,7/31/2021 20:03,2.25,10001035,,,CARD,Core,5/4/2023 21:32
84727947,Parking Meters,120,7/31/2021 19:03,7/31/2021 21:03,4.25,10000310,,,CARD,Core,5/4/2023 21:32
84727952,Parking Meters,295.06668,7/31/2021 19:03,7/31/2021 23:56,6.59,10001026,,,CARD,Core,5/4/2023 21:32
84727954,Parking Meters,165,7/31/2021 19:04,7/31/2021 21:49,6.25,26002625,,,CARD,Mueller,5/4/2023 21:32
84727955,Parking Meters,180,7/31/2021 19:02,7/31/2021 22:02,7.25,10000604,,,CARD,Core,5/4/2023 21:32
84727958,Parking Meters,150,7/31/2021 19:04,7/31/2021 21:34,5.5,10001027,,,CARD,Core,5/4/2023 21:32
84727961,Parking Meters,60,7/31/2021 19:03,7/31/2021 20:03,2.25,10001016,,,CARD,Core,5/4/2023 21:32
84727962,Parking Meters,60,7/31/2021 19:03,7/31/2021 20:03,2.25,10000856,,,CARD,Core,5/4/2023 21:32
84727998,Parking Meters,135,7/31/2021 19:06,7/31/2021 21:21,4.75,10001026,,,CARD,Core,5/4/2023 21:32
84728201,Parking Meters,280.61667,7/31/2021 19:18,7/31/2021 23:58,13.2,10000619,,,CARD,Core,5/4/2023 21:32
84728205,Parking Meters,150,7/31/2021 19:18,7/31/2021 21:48,5.5,71002016,,,CARD,Toomey,5/4/2023 21:32
84728207,Parking Meters,105,7/31/2021 19:18,7/31/2021 21:03,3.75,20001408,,,CARD,Non-Core,5/4/2023 21:32
84728289,Parking Meters,193,7/31/2021 18:46,7/31/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:32
84729724,Parking Meters,105,7/31/2021 20:49,7/31/2021 22:34,3.75,61001611,,,CARD,Rainey,5/4/2023 21:32
84729725,Parking Meters,90,7/31/2021 20:50,7/31/2021 22:20,3.25,61001610,,,CARD,Rainey,5/4/2023 21:32
84729728,Parking Meters,60,7/31/2021 20:50,7/31/2021 21:50,2.25,10001053,,,CARD,Core,5/4/2023 21:32
84729729,Parking Meters,90,7/31/2021 20:50,7/31/2021 22:20,3.25,10000133,,,CARD,Core,5/4/2023 21:32
84729731,Parking Meters,150,7/31/2021 20:50,7/31/2021 22:23,2.25,10001016,,,CARD,Core,5/4/2023 21:32
84729732,Parking Meters,75,7/31/2021 20:50,7/31/2021 22:05,2.75,10000332,,,CARD,Core,5/4/2023 21:32
84729830,Parking Meters,180.45,7/31/2021 20:58,7/31/2021 23:58,7.26,24002472,,,CARD,East Austin,5/4/2023 21:32
84729831,Parking Meters,181.5,7/31/2021 20:57,7/31/2021 23:58,7.05,10000204,,,COINS,Core,5/4/2023 21:32
84729832,Parking Meters,181.2,7/31/2021 20:57,7/31/2021 23:59,7.29,10000853,,,CARD,Core,5/4/2023 21:32
84729836,Parking Meters,179.21666,7/31/2021 20:59,7/31/2021 23:58,7.19,24002471,,,CARD,East Austin,5/4/2023 21:32
84729837,Parking Meters,179.43333,7/31/2021 20:59,7/31/2021 23:58,7.21,10001006,,,CARD,Core,5/4/2023 21:32
84729838,Parking Meters,60,7/31/2021 21:00,7/31/2021 22:00,2,24002480,,,COINS,East Austin,5/4/2023 21:32
84729840,Parking Meters,135,7/31/2021 21:00,7/31/2021 23:15,4.75,26002623,,,CARD,Mueller,5/4/2023 21:32
84729843,Parking Meters,60,7/31/2021 21:00,7/31/2021 22:00,2.25,10001050,,,CARD,Core,5/4/2023 21:32
84729844,Parking Meters,179.66667,7/31/2021 20:59,7/31/2021 23:58,7.22,10000665,,,CARD,Core,5/4/2023 21:32
84729845,Parking Meters,127.5,7/31/2021 20:58,7/31/2021 23:05,4.25,10000745,,,COINS,Core,5/4/2023 21:32
84729846,Parking Meters,177.9,7/31/2021 21:01,7/31/2021 23:59,7.11,10000661,,,CARD,Core,5/4/2023 21:32
84729847,Parking Meters,150,7/31/2021 21:00,7/31/2021 23:30,5.5,10001044,,,CARD,Core,5/4/2023 21:32
84729848,Parking Meters,60,7/31/2021 21:01,7/31/2021 22:01,2.25,10000230,,,CARD,Core,5/4/2023 21:32
84729908,Parking Meters,175.05,7/31/2021 21:03,7/31/2021 23:59,6.92,10000526,,,CARD,Core,5/4/2023 21:32
84730007,Parking Meters,105,7/31/2021 21:14,7/31/2021 22:59,3.75,61001624,,,CARD,Rainey,5/4/2023 21:32
84730008,Parking Meters,60,7/31/2021 21:14,7/31/2021 22:14,2.25,61001601,,,CARD,Rainey,5/4/2023 21:32
84730011,Parking Meters,164.75,7/31/2021 21:14,7/31/2021 23:58,6.23,10001041,,,CARD,Core,5/4/2023 21:32
84730012,Parking Meters,164.3,7/31/2021 21:14,7/31/2021 23:59,6.21,24002457,,,CARD,East Austin,5/4/2023 21:32
84731281,Parking Meters,38.05,7/31/2021 23:20,7/31/2021 23:59,2.25,10000854,,,CARD,Core,5/4/2023 21:32
84731282,Parking Meters,39.216667,7/31/2021 23:19,7/31/2021 23:59,2.25,10000856,,,CARD,Core,5/4/2023 21:32
84731283,Parking Meters,38.866665,7/31/2021 23:20,7/31/2021 23:59,2.25,10000653,,,CARD,Core,5/4/2023 21:32
84731285,Parking Meters,38.566666,7/31/2021 23:20,7/31/2021 23:59,2.25,10000646,,,CARD,Core,5/4/2023 21:32
84731464,Parking Meters,16.433332,7/31/2021 23:42,7/31/2021 23:59,2.25,24002432,,,CARD,East Austin,5/4/2023 21:32
84731466,Parking Meters,17.166666,7/31/2021 23:41,7/31/2021 23:59,2.25,10000102,,,CARD,Core,5/4/2023 21:32
84731468,Parking Meters,16.5,7/31/2021 23:42,7/31/2021 23:59,2.25,10000225,,,CARD,Core,5/4/2023 21:32
84731469,Parking Meters,15.45,7/31/2021 23:43,7/31/2021 23:59,2.25,10000849,,,CARD,Core,5/4/2023 21:32
84731471,Parking Meters,15.983334,7/31/2021 23:43,7/31/2021 23:59,2.25,10000316,,,CARD,Core,5/4/2023 21:32
84731759,Parking Meters,947,8/1/2021 6:12,8/1/2021 21:59,10,81002109,,,CARD,Walter,6/9/2023 21:20
84731760,Parking Meters,943,8/1/2021 6:16,8/1/2021 21:59,10,81002109,,,CARD,Walter,6/9/2023 21:20
84731761,Parking Meters,940,8/1/2021 6:19,8/1/2021 21:59,10,81002109,,,CARD,Walter,6/9/2023 21:20
84731762,Parking Meters,933,8/1/2021 6:26,8/1/2021 21:59,10,81002109,,,CARD,Walter,6/9/2023 21:20
84731778,Parking Meters,141.3,8/1/2021 6:53,8/1/2021 9:15,2.75,23002309,,,CARD,Non-Core,6/9/2023 21:20
84731822,Parking Meters,932,8/1/2021 6:27,8/1/2021 21:59,10,81002109,,,CARD,Walter,6/9/2023 21:20
84731823,Parking Meters,931,8/1/2021 6:28,8/1/2021 21:59,10,81002109,,,CARD,Walter,6/9/2023 21:20
84731824,Parking Meters,926,8/1/2021 6:33,8/1/2021 21:59,10,81002109,,,CARD,Walter,6/9/2023 21:20
84731825,Parking Meters,922,8/1/2021 6:37,8/1/2021 21:59,10,81002109,,,CARD,Walter,6/9/2023 21:20
84731826,Parking Meters,918,8/1/2021 6:41,8/1/2021 21:59,10,81002109,,,CARD,Walter,6/9/2023 21:20
84731827,Parking Meters,902,8/1/2021 6:57,8/1/2021 21:59,10,81002109,,,CARD,Walter,6/9/2023 21:20
84731828,Parking Meters,901,8/1/2021 6:58,8/1/2021 21:59,10,81002109,,,CARD,Walter,6/9/2023 21:20
84731829,Parking Meters,896,8/1/2021 7:03,8/1/2021 21:59,10,81002109,,,CARD,Walter,6/9/2023 21:20
84731830,Parking Meters,895,8/1/2021 7:04,8/1/2021 21:59,10,81002109,,,CARD,Walter,6/9/2023 21:20
84732692,Parking Meters,75,8/1/2021 10:46,8/1/2021 12:01,2.75,23002303,,,CARD,Non-Core,6/9/2023 21:20
84733322,Parking Meters,719,8/1/2021 10:00,8/1/2021 21:59,10,81002108,,,CARD,Walter,6/9/2023 21:20
84733323,Parking Meters,687,8/1/2021 10:32,8/1/2021 21:59,10,81002108,,,CARD,Walter,6/9/2023 21:20
84733324,Parking Meters,678,8/1/2021 10:41,8/1/2021 21:59,10,81002108,,,CARD,Walter,6/9/2023 21:20
84733325,Parking Meters,677,8/1/2021 10:42,8/1/2021 21:59,10,81002108,,,CARD,Walter,6/9/2023 21:20
84733991,Parking Meters,540,8/1/2021 12:59,8/1/2021 21:59,10,81002109,,,CARD,Walter,6/9/2023 21:20
84733992,Parking Meters,539,8/1/2021 13:00,8/1/2021 21:59,10,81002109,,,CARD,Walter,6/9/2023 21:20
